"value"
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.995625
59.99562
59.995617
59.995617
59.995613
59.995605
59.9956
59.995594
59.99559
59.995583
59.995575
59.995567
59.99556
59.99555
59.99554
59.99553
59.99552
59.99551
59.9955
59.995487
59.995472
59.99546
59.99545
59.995434
59.99542
59.995403
59.995388
59.995373
59.995358
59.995342
59.995327
59.995316
59.9953
59.995285
59.99527
59.995255
59.99524
59.995224
59.99521
59.995193
59.99518
59.99516
59.995144
59.995125
59.99511
59.99509
59.99507
59.995052
59.99503
59.99501
59.99499
59.99497
59.99495
59.99493
59.99491
59.994892
59.994877
59.994858
59.994843
59.994827
59.99481
59.994793
59.994774
59.994755
59.99474
59.99472
59.9947
59.994682
59.994663
59.99464
59.994617
59.994595
59.99457
59.99455
59.994522
59.994495
59.99447
59.994446
59.994423
59.9944
59.994377
59.994358
59.99434
59.99432
59.994305
59.994286
59.99427
59.994255
59.99424
59.99422
59.994205
59.994186
59.99417
59.994152
59.994133
59.994114
59.99409
59.994072
59.99405
59.99403
59.994007
59.993988
59.99397
59.99395
59.99393
59.99391
59.99389
59.99387
59.993847
59.993824
59.9938
59.99378
59.99376
59.993736
59.993717
59.993694
59.993675
59.993656
59.993637
59.993618
59.993603
59.993584
59.993565
59.99355
59.99353
59.99351
59.993492
59.993473
59.993454
59.99343
59.993412
59.99339
59.99337
59.99335
59.993332
59.993313
59.993298
59.99328
59.993263
59.993248
59.993233
59.993217
59.993206
59.99319
59.993176
59.99316
59.993145
59.993126
59.99311
59.99309
59.993073
59.993053
59.99304
59.993015
59.992996
59.992977
59.992958
59.99294
59.99292
59.9929
59.992886
59.992867
59.99285
59.992836
59.99282
59.992805
59.99279
59.992775
59.99276
59.992744
59.99273
59.992714
59.9927
59.992687
59.992672
59.992657
59.99264
59.99263
59.992615
59.992603
59.992588
59.992577
59.99256
59.992546
59.992535
59.99252
59.992504
59.992485
59.99247
59.992455
59.992435
59.99242
59.9924
59.992386
59.992367
59.99235
59.992336
59.99232
59.992306
59.992294
59.99228
59.992264
59.99225
59.992233
59.992218
59.992203
59.992188
59.992172
59.992157
59.99214
59.992126
59.99211
59.992092
59.992077
59.99206
59.992043
59.992027
59.99201
59.991993
59.991974
59.99196
59.99194
59.99192
59.991905
59.991886
59.99187
59.99185
59.991837
59.99182
59.991806
59.991795
59.99178
59.991764
59.991753
59.99174
59.99173
59.99172
59.991707
59.991695
59.991688
59.991676
59.991665
59.991657
59.99165
59.99164
59.99163
59.991623
59.991615
59.991608
59.9916
59.991592
59.991585
59.991577
59.99157
59.991566
59.991558
59.991554
59.99155
59.991543
59.99154
59.991535
59.99153
59.991528
59.991528
59.991524
59.99152
59.99152
59.991516
59.991516
59.991516
59.991516
59.991512
59.991512
59.991512
59.991516
59.991516
59.991516
59.99152
59.99152
59.991524
59.991528
59.99153
59.991535
59.99154
59.991543
59.991547
59.99155
59.991558
59.99156
59.991566
59.991573
59.991577
59.991585
59.99159
59.991596
59.9916
59.991608
59.99161
59.99162
59.991623
59.99163
59.991634
59.991642
59.99165
59.991657
59.991665
59.99167
59.991676
59.991684
59.99169
59.9917
59.991707
59.991714
59.991722
59.99173
59.991737
59.991745
59.991756
59.991764
59.99177
59.991783
59.99179
59.9918
59.99181
59.991817
59.99183
59.991837
59.991848
59.99186
59.991867
59.99188
59.99189
59.9919
59.991913
59.991924
59.99194
59.99195
59.991966
59.991978
59.991993
59.99201
59.992023
59.99204
59.992054
59.99207
59.992085
59.9921
59.992115
59.99213
59.992146
59.99216
59.992172
59.992188
59.9922
59.99221
59.992226
59.992237
59.99225
59.992264
59.992275
59.99229
59.992302
59.992317
59.992332
59.992348
59.99236
59.992374
59.99239
59.992405
59.992416
59.99243
59.992443
59.99246
59.992474
59.992485
59.9925
59.99251
59.992527
59.99254
59.992554
59.992565
59.99258
59.992596
59.99261
59.992626
59.992638
59.992653
59.99267
59.992683
59.992695
59.99271
59.992725
59.992737
59.992752
59.992764
59.99278
59.992794
59.992805
59.99282
59.992832
59.992847
59.992863
59.992874
59.99289
59.992905
59.99292
59.99293
59.992947
59.992958
59.992973
59.99299
59.993
59.993015
59.993027
59.993042
59.993057
59.99307
59.993084
59.9931
59.993114
59.993126
59.99314
59.993156
59.99317
59.993183
59.9932
59.99321
59.993225
59.99324
59.99325
59.993267
59.99328
59.993294
59.99331
59.993324
59.99334
59.993355
59.99337
59.993385
59.9934
59.993416
59.99343
59.993446
59.99346
59.993477
59.993492
59.993507
59.993523
59.993534
59.99355
59.993565
59.99358
59.99359
59.993607
59.99362
59.993637
59.993652
59.993668
59.993683
59.9937
59.993713
59.99373
59.993744
59.993755
59.99377
59.993786
59.9938
59.993816
59.99383
59.993847
59.993862
59.993877
59.993893
59.993904
59.99392
59.993935
59.99395
59.993965
59.99398
59.993996
59.99401
59.994026
59.99404
59.994057
59.99407
59.994083
59.9941
59.994114
59.99413
59.994144
59.99416
59.994175
59.99419
59.994205
59.99422
59.994232
59.994247
59.994263
59.994278
59.994293
59.99431
59.994324
59.99434
59.994354
59.99437
59.994385
59.994396
59.99441
59.994427
59.994442
59.994457
59.994473
59.994488
59.994503
59.99452
59.994534
59.99455
59.99456
59.994576
59.99459
59.994606
59.99462
59.994637
59.99465
59.994667
59.994682
59.994698
59.994713
59.994724
59.99474
59.994755
59.99477
59.994785
59.9948
59.994816
59.99483
59.994846
59.99486
59.994877
59.99489
59.994904
59.99492
59.994938
59.994953
59.994972
59.99499
59.99501
59.99503
59.995052
59.99507
59.995094
59.995117
59.995144
59.995167
59.995193
59.99522
59.99525
59.995277
59.995308
59.99534
59.99537
59.9954
59.995434
59.995464
59.9955
59.995533
59.99557
59.995605
59.995644
59.995678
59.995716
59.995754
59.995796
59.995834
59.995872
59.995914
59.995956
59.996
59.99604
59.996082
59.996124
59.99617
59.996216
59.996258
59.996304
59.99635
59.9964
59.996445
59.99649
59.99654
59.996586
59.996635
59.996685
59.996735
59.996784
59.996834
59.996887
59.996937
59.99699
59.997044
59.997093
59.997147
59.9972
59.997257
59.99731
59.997364
59.99742
59.997475
59.99753
59.997585
59.997643
59.9977
59.997757
59.997814
59.99787
59.99793
59.997986
59.998043
59.998104
59.99816
59.998222
59.99828
59.99834
59.9984
59.99846
59.99852
59.99858
59.998642
59.998707
59.998768
59.99883
59.99889
59.998955
59.999016
59.99908
59.999146
59.999207
59.99927
59.999336
59.9994
59.999462
59.999527
59.99959
59.999657
